repo_name,language,clone_url,github_id,created_at,topics,stars
hubtype/botonic,typescript,https://github.com/hubtype/botonic.git,4098479,2018-03-25,"[""bot-framework"", ""bots"", ""chatbots"", ""cms"", ""contentful"", ""conversational-apps"", ""conversational-interfaces"", ""conversational-ui"", ""dialogflow"", ""javascript"", ""nlp"", ""nlu"", ""react"", ""watson""]",618
trezor/trezor-suite,typescript,https://github.com/trezor/trezor-suite.git,4098483,2018-09-13,"[""bitcoin"", ""cryptocurrency"", ""cryptography"", ""electron"", ""suite"", ""trezor"", ""typescript"", ""wallet"", ""web""]",1019
polkadot-js/extension,typescript,https://github.com/polkadot-js/extension.git,4098488,2019-05-20,"[""blockchain"", ""extension"", ""polkadot"", ""polkadot-js"", ""substrate""]",1016
lucide-icons/lucide,typescript,https://github.com/lucide-icons/lucide.git,4098503,2020-06-08,"[""feather-icons"", ""figma"", ""icons"", ""react"", ""svg"", ""svg-icons"", ""svgs"", ""ui-components"", ""ui-design"", ""vue""]",23339
remusao/tldts,typescript,https://github.com/remusao/tldts.git,4098529,2017-07-18,"[""domain"", ""javascript"", ""public-suffix-list"", ""tld"", ""typescript"", ""uri"", ""url"", ""url-parsing""]",753
ohmyguus/bettercrewlink,typescript,https://github.com/ohmyguus/bettercrewlink.git,4098576,2020-12-08,[],1001
timostamm/protobuf-ts,typescript,https://github.com/timostamm/protobuf-ts.git,4099068,2020-09-04,"[""bigint"", ""code-size"", ""custom-options"", ""grpc-client"", ""grpc-server"", ""grpc-web"", ""protobuf"", ""protocol-buffers"", ""reflection"", ""strict-conformance"", ""twirp"", ""typescript"", ""well-known-types""]",1343
puppeteer/puppeteer,typescript,https://github.com/puppeteer/puppeteer.git,4099168,2017-05-09,"[""automation"", ""chrome"", ""chromium"", ""developer-tools"", ""firefox"", ""headless-chrome"", ""node-module"", ""testing"", ""web""]",95307
storybookjs/storybook,typescript,https://github.com/storybookjs/storybook.git,4099169,2016-03-18,"[""angular"", ""components"", ""design-systems"", ""documentation"", ""html"", ""javascript"", ""react"", ""react-native"", ""stories"", ""storybook"", ""styleguide"", ""svelte"", ""testing"", ""typescript"", ""ui"", ""vite"", ""vue"", ""web-components"", ""webpack"", ""workshop""]",90478
nestjs/nest,typescript,https://github.com/nestjs/nest.git,4099170,2017-02-04,"[""framework"", ""hacktoberfest"", ""javascript"", ""javascript-framework"", ""microservices"", ""nest"", ""nestjs"", ""node"", ""nodejs"", ""nodejs-framework"", ""typescript"", ""typescript-framework"", ""websockets""]",76076
angular/components,typescript,https://github.com/angular/components.git,4099171,2016-01-04,"[""angular"", ""angular-components"", ""material"", ""material-design""]",25033
vercel/swr,typescript,https://github.com/vercel/swr.git,4099173,2019-10-28,"[""cache"", ""data"", ""data-fetching"", ""fetch"", ""hook"", ""hooks"", ""nextjs"", ""react"", ""react-native"", ""stale-while-revalidate"", ""suspense"", ""swr"", ""vercel""]",32426
brainjs/brain.js,typescript,https://github.com/brainjs/brain.js.git,4099175,2016-02-13,"[""api"", ""brain"", ""browser"", ""convolutional-neural-networks"", ""easy-to-use"", ""hacktoberfest"", ""neural-network"", ""node"", ""nodejs"", ""recurrent-neural-networks"", ""stream"", ""web""]",14349
apollographql/apollo-server,typescript,https://github.com/apollographql/apollo-server.git,4099176,2016-04-21,"[""apollographql"", ""express"", ""express-graphql"", ""graphql"", ""graphql-schema"", ""graphql-server"", ""hapi"", ""koa"", ""node"", ""resolvers"", ""restify""]",13946
umijs/umi,typescript,https://github.com/umijs/umi.git,4099177,2017-11-22,"[""react"", ""react-framework"", ""umi"", ""umijs""]",16035
foambubble/foam,typescript,https://github.com/foambubble/foam.git,4099179,2020-06-19,"[""graph-visualisation"", ""markdown"", ""markdown-editor"", ""note-taking"", ""notes-app"", ""personal-knowledge-base"", ""pkm"", ""vscode"", ""zettelkasten""]",17260
howtographql/howtographql,typescript,https://github.com/howtographql/howtographql.git,4099180,2017-06-06,"[""apollographql"", ""graphql"", ""prisma"", ""tutorial""]",8677
baidu/amis,typescript,https://github.com/baidu/amis.git,4099183,2019-04-28,"[""admin"", ""frontend"", ""frontend-framework"", ""json"", ""low-code"", ""low-code-development-platform"", ""lowcode"", ""no-code""]",18841
vuejs/vetur,typescript,https://github.com/vuejs/vetur.git,4099185,2016-10-29,"[""hacktoberfest"", ""visual-studio-code"", ""vscode"", ""vue"", ""vue-tooling""]",5707
adobe/react-spectrum,typescript,https://github.com/adobe/react-spectrum.git,4099186,2019-09-13,"[""accessibility"", ""design-systems"", ""react"", ""react-components"", ""ui-components"", ""wai-aria""]",15639
firebase/firebase-js-sdk,typescript,https://github.com/firebase/firebase-js-sdk.git,4099188,2017-04-24,"[""firebase"", ""firebase-auth"", ""firebase-authentication"", ""firebase-cloud-messaging"", ""firebase-database"", ""firebase-db"", ""firebase-messaging"", ""firebase-realtime-database"", ""firebase-storage"", ""javascript"", ""real-time"", ""typescript""]",5132
alibaba/formily,typescript,https://github.com/alibaba/formily.git,4099189,2019-01-09,"[""ant-design"", ""designable"", ""form"", ""form-builder"", ""fusion"", ""json-schema"", ""json-schema-form"", ""low-code"", ""no-code"", ""observable"", ""react"", ""react-form"", ""react-native"", ""reactive"", ""schema-form"", ""validator"", ""vue"", ""vue-form"", ""vue3""]",12035
gitpod-io/gitpod,typescript,https://github.com/gitpod-io/gitpod.git,4099191,2018-04-24,"[""cde"", ""cloud"", ""cloud-development"", ""cloud-development-environments"", ""cloud-ide"", ""code-review"", ""dev-environment"", ""developer-environment"", ""developer-experience"", ""disposable"", ""editor"", ""ephemeral"", ""gitpod"", ""ide"", ""jetbrains"", ""prebuilds"", ""remote-development"", ""remote-devtools"", ""vscode""]",13740
x-extends/vxe-table,typescript,https://github.com/x-extends/vxe-table.git,4099192,2019-04-20,"[""cell"", ""checkbox"", ""editable"", ""form"", ""grid"", ""input"", ""modal"", ""pager"", ""radio"", ""select"", ""switch"", ""table"", ""toolbar"", ""vue"", ""vue-table"", ""vxe-grid"", ""vxe-table"", ""vxe-ui""]",8599
prabhuignoto/react-chrono,typescript,https://github.com/prabhuignoto/react-chrono.git,4099195,2020-08-18,"[""horizontal-timeline"", ""javascript-timeline"", ""react"", ""react-timeline"", ""reactjs"", ""slideshow"", ""timeline"", ""timeline-component"", ""typescript"", ""vertical-timeline"", ""vertical-timeline-react""]",4153
hashicorp/terraform-cdk,typescript,https://github.com/hashicorp/terraform-cdk.git,4099198,2020-01-08,"[""cdk"", ""cdktf"", ""hack"", ""infrastructure-as-code"", ""terraform""]",5086
microsoft/pxt,typescript,https://github.com/microsoft/pxt.git,4099199,2016-01-24,"[""adafruit"", ""blockly"", ""editor"", ""javascript"", ""makecode"", ""microbit"", ""microsoft-makecode"", ""minecraft"", ""pxt"", ""typescript""]",2291
cerebral/overmind,typescript,https://github.com/cerebral/overmind.git,4099201,2018-06-18,[],1585
lekoarts/gatsby-themes,typescript,https://github.com/lekoarts/gatsby-themes.git,4099202,2019-07-04,"[""gatsby"", ""gatsby-theme"", ""gatsby-themes"", ""gatsbyjs"", ""lekoarts"", ""lekoarts-oss"", ""theme-ui"", ""themes"", ""typescript""]",1883
wireapp/wire-webapp,typescript,https://github.com/wireapp/wire-webapp.git,4099207,2016-07-21,"[""end-to-end-encryption"", ""hacktober"", ""hacktoberfest"", ""javascript"", ""knockout"", ""libsodium"", ""messenger"", ""reactjs"", ""typescript"", ""webapp"", ""wire""]",1189
azure/azure-sdk-for-js,typescript,https://github.com/azure/azure-sdk-for-js.git,4099211,2017-10-25,"[""azure"", ""azure-sdk"", ""browser"", ""hacktoberfest"", ""javascript"", ""nodejs"", ""typescript""]",2294
imbhargav5/rooks,typescript,https://github.com/imbhargav5/rooks.git,4099212,2018-11-08,"[""hook"", ""hooks"", ""react"", ""react-hook"", ""react-hooks"", ""reactjs"", ""rooks"", ""typescript""]",3442
layabox/layaair,typescript,https://github.com/layabox/layaair.git,4099213,2019-09-02,"[""2d-game-engine"", ""3d-engine"", ""html"", ""html5"", ""javascript"", ""minigames"", ""physics"", ""typescript"", ""webgl"", ""webgl2"", ""webgpu""]",2092
nhost/hasura-backend-plus,typescript,https://github.com/nhost/hasura-backend-plus.git,4099214,2019-01-29,[],1163
rx-angular/rx-angular,typescript,https://github.com/rx-angular/rx-angular.git,4099215,2020-04-02,"[""angular"", ""performance"", ""webperf""]",1963
aws/aws-sdk-js-v3,typescript,https://github.com/aws/aws-sdk-js-v3.git,4099216,2017-04-04,"[""aws-sdk"", ""aws-sdk-js"", ""dynamodb"", ""javascript"", ""lambda"", ""nodejs"", ""s3"", ""sns"", ""typescript""]",3644
pikax/vue-composable,typescript,https://github.com/pikax/vue-composable.git,4099217,2019-10-21,[],1046
uiwjs/uiw,typescript,https://github.com/uiwjs/uiw.git,4099218,2017-10-26,"[""compoment"", ""css"", ""frontend"", ""javascript"", ""react"", ""react-component"", ""react16"", ""typescript"", ""ui"", ""ui-components"", ""ui-kit"", ""uiw"", ""uiw-react""]",739
ryceg/eigengrau-s-essential-establishment-generator,typescript,https://github.com/ryceg/eigengrau-s-essential-establishment-generator.git,4099219,2018-04-16,[],739
sap/spartacus,typescript,https://github.com/sap/spartacus.git,4099222,2018-09-18,"[""commerce-cloud"", ""open-source""]",780
staart/api,typescript,https://github.com/staart/api.git,4099226,2019-04-21,[],919
blockchain/blockchain-wallet-v4-frontend,typescript,https://github.com/blockchain/blockchain-wallet-v4-frontend.git,4099230,2017-06-12,"[""bitcoin"", ""cryptocurrency"", ""ethereum"", ""react"", ""redux"", ""redux-saga"", ""typescript""]",815
celo-org/celo-monorepo,typescript,https://github.com/celo-org/celo-monorepo.git,4099237,2019-07-18,"[""blockchain"", ""celo"", ""crypto"", ""cryptocurrency"", ""dapp"", ""ethereum"", ""financial-inclusion"", ""smart-contracts"", ""stablecoin""]",674
microsoft/vscode-hexeditor,typescript,https://github.com/microsoft/vscode-hexeditor.git,4099240,2020-05-11,[],590
googleapis/repo-automation-bots,typescript,https://github.com/googleapis/repo-automation-bots.git,4099269,2019-07-01,[],740
quirrel-dev/quirrel,typescript,https://github.com/quirrel-dev/quirrel.git,4099406,2020-09-02,"[""quirrel"", ""serverless"", ""task-queue"", ""typescript""]",930
apollographql/federation,typescript,https://github.com/apollographql/federation.git,4099544,2020-04-03,"[""apollo"", ""apollo-federation"", ""federation"", ""gateway"", ""graphql""]",724
swaponline/multicurrencywallet,typescript,https://github.com/swaponline/multicurrencywallet.git,4099676,2018-04-23,"[""atomic"", ""bitcoin"", ""browser"", ""btc"", ""crypto"", ""cryptocurrency"", ""erc"", ""erc20"", ""ethereum"", ""exchange"", ""litecoin"", ""noxoncf"", ""swap"", ""wallet""]",540
tenseijs/tensei,typescript,https://github.com/tenseijs/tensei.git,4099855,2020-06-11,"[""api"", ""apollo-server"", ""cms"", ""express"", ""graphql"", ""headless"", ""nodejs"", ""reactjs""]",569
netless-io/flat,typescript,https://github.com/netless-io/flat.git,4099897,2020-08-26,"[""agora"", ""agora-flat"", ""cloud-recording"", ""e-class"", ""e-learning"", ""electron"", ""flat"", ""online-classroom"", ""virtual-classroom"", ""whiteboard""]",6409
vuetifyjs/vuetify,typescript,https://github.com/vuetifyjs/vuetify.git,4104359,2016-09-12,"[""javascript"", ""material"", ""material-components"", ""material-design"", ""material-theme"", ""semantic"", ""typescript"", ""ui"", ""ui-components"", ""ui-design"", ""ui-kit"", ""ui-library"", ""vue"", ""vue-components"", ""vue-material"", ""vuejs"", ""vuejs3"", ""vuetify"", ""vuetifyjs""]",41005
typeorm/typeorm,typescript,https://github.com/typeorm/typeorm.git,4104362,2016-02-29,"[""active-record"", ""cockroachdb"", ""data-mapper"", ""database"", ""hacktoberfest"", ""javascript"", ""mariadb"", ""mysql"", ""orm"", ""postgresql"", ""sqlite"", ""sqlserver"", ""typeorm"", ""typescript""]",36583
facebook/docusaurus,typescript,https://github.com/facebook/docusaurus.git,4104363,2017-06-20,"[""documentation"", ""hacktoberfest"", ""javascript"", ""open-source"", ""react"", ""website""]",65527
react-navigation/react-navigation,typescript,https://github.com/react-navigation/react-navigation.git,4104366,2017-01-26,"[""navigation"", ""react"", ""react-native"", ""react-navigation""]",24491
eclipse-theia/theia,typescript,https://github.com/eclipse-theia/theia.git,4104368,2017-02-24,"[""cloud-ide"", ""editor"", ""electron"", ""ide"", ""language-server-protocol"", ""typescript""]",21584
lensapp/lens,typescript,https://github.com/lensapp/lens.git,4104370,2018-11-12,"[""cloud-native"", ""containers"", ""devops"", ""kubernetes"", ""kubernetes-dashboard"", ""kubernetes-ui""]",22003
antvis/g2,typescript,https://github.com/antvis/g2.git,4104372,2016-05-26,"[""animation"", ""canvas"", ""chart"", ""grammar"", ""graphics"", ""hacktoberfest"", ""interaction"", ""svg"", ""visualization"", ""webgl""]",12561
tensorflow/tfjs-models,typescript,https://github.com/tensorflow/tfjs-models.git,4104374,2018-04-03,[],14790
conventional-changelog/commitlint,typescript,https://github.com/conventional-changelog/commitlint.git,4104376,2016-02-12,"[""commit"", ""conventions"", ""git"", ""lint""]",18646
dotansimha/graphql-code-generator,typescript,https://github.com/dotansimha/graphql-code-generator.git,4104378,2016-12-05,"[""android"", ""angular"", ""code-generator"", ""codegen"", ""csharp"", ""graphql"", ""graphql-schema"", ""java"", ""react"", ""resolvers"", ""schema"", ""the-guild"", ""typescript""]",11265
microsoft/azuredatastudio,typescript,https://github.com/microsoft/azuredatastudio.git,4104379,2017-11-02,"[""azure"", ""azure-data-studio"", ""electron"", ""microsoft"", ""postgresql"", ""sql"", ""sql-server"", ""typescript""]",7711
nrwl/nx,typescript,https://github.com/nrwl/nx.git,4104381,2017-08-11,"[""angular"", ""build"", ""build-system"", ""build-tool"", ""building-tool"", ""cli"", ""cypress"", ""hacktoberfest"", ""javascript"", ""monorepo"", ""nextjs"", ""nodejs"", ""nx"", ""nx-workspaces"", ""react"", ""storybook"", ""typescript""]",29060
tinacms/tinacms,typescript,https://github.com/tinacms/tinacms.git,4104382,2019-07-23,"[""cms"", ""content-management-system"", ""forestry"", ""markdown"", ""nextjs"", ""react"", ""tina"", ""tinacms"", ""typescript""]",13628
supabase/supabase,typescript,https://github.com/supabase/supabase.git,4104383,2019-10-12,"[""ai"", ""alternative"", ""auth"", ""database"", ""deno"", ""embeddings"", ""example"", ""firebase"", ""nextjs"", ""oauth2"", ""pgvector"", ""postgis"", ""postgres"", ""postgresql"", ""postgrest"", ""realtime"", ""supabase"", ""vectors"", ""websockets""]",104900
mswjs/msw,typescript,https://github.com/mswjs/msw.git,4104385,2018-11-13,"[""api"", ""api-mocking"", ""devtools"", ""mock"", ""mock-service-worker"", ""mocking"", ""mocking-framework"", ""mocking-library"", ""msw"", ""mswjs"", ""service-worker""]",18038
midwayjs/midway,typescript,https://github.com/midwayjs/midway.git,4104386,2018-07-12,"[""aliyun"", ""aws"", ""azure"", ""cloud"", ""dependency-injection-container"", ""enterprise"", ""framework"", ""ioc"", ""midway"", ""mircoservices"", ""react"", ""serverless"", ""serverless-framework"", ""typescript"", ""vue"", ""web""]",7727
webhintio/hint,typescript,https://github.com/webhintio/hint.git,4104389,2017-02-16,"[""a11y"", ""best-practices"", ""hacktoberfest"", ""hint"", ""hints"", ""interoperability"", ""lint"", ""performance"", ""pwa"", ""pwas"", ""security"", ""security-scanner"", ""webhint""]",3611
vueuse/vueuse,typescript,https://github.com/vueuse/vueuse.git,4104390,2019-12-14,"[""composable"", ""utility-library"", ""vue"", ""vue3"", ""vueuse""]",22297
microsoft/fluidframework,typescript,https://github.com/microsoft/fluidframework.git,4104392,2019-08-22,"[""collaboration"", ""crdt"", ""datastructure"", ""distributed"", ""fluid"", ""fluid-framework"", ""microsoft"", ""realtime""]",4933
grid-js/gridjs,typescript,https://github.com/grid-js/gridjs.git,4104393,2020-04-15,"[""filter"", ""grid"", ""pagination"", ""sort"", ""table""]",4665
pop-os/shell,typescript,https://github.com/pop-os/shell.git,4104394,2019-11-15,"[""gnome-shell-extension"", ""pop-os"", ""tiling"", ""window-manager""]",5271
antvis/g2plot,typescript,https://github.com/antvis/g2plot.git,4104480,2019-08-21,"[""antv"", ""charts"", ""g2"", ""g2plot"", ""graphics"", ""plot"", ""visualization""]",2651
appsmithorg/appsmith,typescript,https://github.com/appsmithorg/appsmith.git,4104623,2020-06-30,"[""admin-dashboard"", ""admin-panels"", ""app-builder"", ""automation"", ""crud"", ""custom-internal"", ""developer-tools"", ""gui"", ""gui-application"", ""hacktoberfest"", ""internal-tools"", ""java"", ""javascript"", ""low-code"", ""low-code-framework"", ""react"", ""self-hosted"", ""typescript"", ""webdevelopment"", ""workflows""]",40285
wix/stylable,typescript,https://github.com/wix/stylable.git,4105118,2017-06-25,"[""components"", ""css"", ""design-system"", ""preprocessor"", ""style"", ""theme"", ""web-components"", ""webpack""]",1273
pulumi/examples,typescript,https://github.com/pulumi/examples.git,4105119,2017-10-27,"[""aws"", ""azure"", ""gcp"", ""kubernetes"", ""serverless""]",2581
prymitive/karma,typescript,https://github.com/prymitive/karma.git,4105121,2018-09-09,"[""alerting"", ""alertmanager"", ""dashboard"", ""monitoring"", ""prometheus"", ""prometheus-alertmanager"", ""prometheus-utility""]",2655
remirror/remirror,typescript,https://github.com/remirror/remirror.git,4105122,2019-01-21,"[""browser"", ""editor"", ""mobile"", ""prosemirror"", ""react"", ""react-prosemirror"", ""rich-text-editor"", ""text-editor"", ""typescript"", ""wysiwyg""]",3029
mycryptohq/mycrypto,typescript,https://github.com/mycryptohq/mycrypto.git,4105123,2016-12-04,"[""client-side"", ""electron"", ""ethereum"", ""mit-license"", ""mycrypto"", ""react"", ""redux"", ""redux-saga"", ""typescript"", ""wallet"", ""wallet-generator""]",1323
zendeskgarden/react-components,typescript,https://github.com/zendeskgarden/react-components.git,4105124,2018-05-07,[],1110
dbeaver/cloudbeaver,typescript,https://github.com/dbeaver/cloudbeaver.git,4105125,2020-04-09,"[""cloud"", ""cloud-database-manager"", ""database"", ""databases"", ""dbeaver"", ""webapp""]",4993
microsoft/typescript-website,typescript,https://github.com/microsoft/typescript-website.git,4105126,2019-06-26,[],2537
codota/tabnine-vscode,typescript,https://github.com/codota/tabnine-vscode.git,4105129,2018-10-01,"[""artificial-intelligence"", ""autocomplete"", ""bash"", ""c"", ""cpp"", ""golang"", ""gpt-2"", ""java"", ""javascript"", ""lua"", ""php"", ""python"", ""ruby"", ""rust"", ""swift"", ""typescript"", ""vscode"", ""vscode-extension""]",1439
aerogear/offix,typescript,https://github.com/aerogear/offix.git,4105130,2019-04-08,[],771
open-telemetry/opentelemetry-js,typescript,https://github.com/open-telemetry/opentelemetry-js.git,4105131,2019-05-10,"[""api"", ""distributed-tracing"", ""metrics"", ""monitoring"", ""telemetry""]",3417
thymikee/jest-preset-angular,typescript,https://github.com/thymikee/jest-preset-angular.git,4105132,2017-03-30,"[""angular"", ""jest"", ""testing""]",917
thenewboston-developers/website,typescript,https://github.com/thenewboston-developers/website.git,4105135,2020-06-05,[],611
auth0/nextjs-auth0,typescript,https://github.com/auth0/nextjs-auth0.git,4105136,2019-09-06,"[""auth0"", ""dx-sdk"", ""nextjs"", ""react"", ""typescript""]",2306
modernweb-dev/web,typescript,https://github.com/modernweb-dev/web.git,4105139,2020-06-02,"[""browserstack"", ""dev-server"", ""hacktoberfest"", ""javascript"", ""saucelabs"", ""test-runner""]",2439
vkcom/vkui,typescript,https://github.com/vkcom/vkui.git,4105140,2017-01-16,"[""javascript"", ""mobile-web"", ""opensource"", ""postcss"", ""reactjs"", ""typescript"", ""ui"", ""uikit"", ""vkontakte"", ""vkui""]",1143
react-pdf-viewer/react-pdf-viewer,typescript,https://github.com/react-pdf-viewer/react-pdf-viewer.git,4105142,2020-01-24,"[""pdf-viewer"", ""pdfjs"", ""react"", ""react-hooks"", ""typescript""]",2149
nestjs/docs.nestjs.com,typescript,https://github.com/nestjs/docs.nestjs.com.git,4105143,2017-11-18,"[""angular"", ""documentation"", ""nest"", ""nestjs"", ""nodejs"", ""nodejs-framework"", ""typescript""]",1364
njbrown/texturelab,typescript,https://github.com/njbrown/texturelab.git,4105145,2019-06-26,"[""electron"", ""electronjs"", ""golden-layout"", ""pbr"", ""procedural-generation"", ""substance-designer"", ""unity"", ""vue""]",795
ffxiv-teamcraft/ffxiv-teamcraft,typescript,https://github.com/ffxiv-teamcraft/ffxiv-teamcraft.git,4105146,2017-08-11,"[""ffxiv"", ""hacktoberfest""]",1918
stephenh/ts-proto,typescript,https://github.com/stephenh/ts-proto.git,4105148,2019-01-27,"[""dataloader"", ""grpc"", ""grpc-node"", ""grpc-web"", ""nestjs"", ""protobuf"", ""twirp"", ""typescript""]",2579
notionx/react-notion-x,typescript,https://github.com/notionx/react-notion-x.git,4105153,2020-08-15,"[""nextjs"", ""notion"", ""notion-api"", ""react"", ""react-notion"", ""typescript""]",5411
muhammadsammy/tailwindcss-classnames,typescript,https://github.com/muhammadsammy/tailwindcss-classnames.git,4105154,2020-01-24,"[""css"", ""functional-css"", ""react"", ""reactjs"", ""tailwind"", ""tailwindcss"", ""typescript""]",713
streetsidesoftware/cspell,typescript,https://github.com/streetsidesoftware/cspell.git,4105155,2017-01-15,"[""spell"", ""spell-checker""]",1653
polkadot-js/api,typescript,https://github.com/polkadot-js/api.git,4105160,2017-11-18,"[""api"", ""blockchain"", ""jsonrpc"", ""polkadot"", ""polkadot-js"", ""substrate"", ""web3""]",1103
jesec/flood,typescript,https://github.com/jesec/flood.git,4105164,2020-08-03,"[""collaborate"", ""nodejs"", ""qbittorrent"", ""react"", ""rtorrent"", ""transmission"", ""webui""]",2800
undergroundwires/privacy.sexy,typescript,https://github.com/undergroundwires/privacy.sexy.git,4105166,2019-12-31,"[""bloatware"", ""bloatware-removal"", ""cleanup"", ""cybersecurity"", ""debloat"", ""debloater"", ""debotnet"", ""domain-driven-design"", ""linux"", ""macos"", ""privacy"", ""privacy-protection"", ""privacy-tools"", ""security"", ""security-hardening"", ""security-tool"", ""security-tools"", ""tweaks-collection"", ""windows10"", ""windows11""]",5401
lichess-org/api,typescript,https://github.com/lichess-org/api.git,4105170,2018-04-01,"[""lichess""]",574
howardchung/watchparty,typescript,https://github.com/howardchung/watchparty.git,4105187,2020-03-25,"[""hacktoberfest""]",1162
firecow/gitlab-ci-local,typescript,https://github.com/firecow/gitlab-ci-local.git,4105189,2020-01-04,"[""cd"", ""ci"", ""git"", ""gitlab"", ""gitlab-ci"", ""local"", ""pipeline"", ""push"", ""uncomitted"", ""untracked""]",3979
hydro-dev/hydro,typescript,https://github.com/hydro-dev/hydro.git,4105199,2020-04-01,"[""acm-icpc"", ""cpp"", ""hydro"", ""java"", ""mixed-judge"", ""mongodb"", ""node"", ""noip"", ""oi"", ""oj"", ""online-judge"", ""onlinejudge"", ""python"", ""vijos"", ""vj5""]",6692
jscutlery/semver,typescript,https://github.com/jscutlery/semver.git,4105204,2020-12-04,"[""automation"", ""conventional-commits"", ""monorepo"", ""nx-plugin"", ""semver"", ""versioning""]",769
samuelmaddock/electron-browser-shell,typescript,https://github.com/samuelmaddock/electron-browser-shell.git,4105224,2020-03-07,"[""browser"", ""chrome-extension"", ""electron""]",538
guansss/pixi-live2d-display,typescript,https://github.com/guansss/pixi-live2d-display.git,4105266,2020-03-19,"[""cubism"", ""live2d"", ""pixijs""]",860
excalidraw/excalidraw,typescript,https://github.com/excalidraw/excalidraw.git,4109720,2020-01-02,"[""canvas"", ""collaboration"", ""diagrams"", ""drawing"", ""hacktoberfest"", ""productivity"", ""whiteboard""]",126985
pubkey/rxdb,typescript,https://github.com/pubkey/rxdb.git,4109721,2016-12-02,"[""angular"", ""browser-database"", ""couchdb"", ""crdt"", ""database"", ""firebase"", ""graphql"", ""indexeddb"", ""ionic"", ""local-first"", ""localstorage"", ""nodejs"", ""nosql"", ""postgres"", ""pouchdb"", ""react-native"", ""realtime"", ""realtime-database"", ""rxdb"", ""sqlite""]",23244
teambit/bit,typescript,https://github.com/teambit/bit.git,4109723,2017-01-22,"[""ai"", ""collaboration"", ""component-driven"", ""composable"", ""composable-architecture"", ""distributed"", ""front-end"", ""javascript"", ""micro-frontend"", ""micro-services"", ""monorepo"", ""multirepo"", ""multirepo-maintenance"", ""node-js"", ""polyrepo"", ""react"", ""service-oriented-architecture"", ""typescript"", ""vue""]",18421
microsoft/fluentui,typescript,https://github.com/microsoft/fluentui.git,4109724,2016-06-06,"[""components"", ""fluent"", ""microsoft"", ""office-ui-fabric"", ""react"", ""react-components""]",20123
james-yu/latex-workshop,typescript,https://github.com/james-yu/latex-workshop.git,4109727,2016-12-26,[],12192
aws/aws-cdk,typescript,https://github.com/aws/aws-cdk.git,4109728,2017-10-04,"[""aws"", ""cloud-infrastructure"", ""hacktoberfest"", ""infrastructure-as-code"", ""typescript""]",12831
gcanti/fp-ts,typescript,https://github.com/gcanti/fp-ts.git,4109729,2017-01-25,"[""algebraic-data-types"", ""functional-programming"", ""typescript""]",11497
microsoft/fast,typescript,https://github.com/microsoft/fast.git,4109730,2018-03-02,"[""adaptive-ui"", ""animation-library"", ""color-library"", ""component-architecture"", ""component-library"", ""components"", ""design-architecture"", ""design-systems"", ""development-tools"", ""front-end-framework"", ""react"", ""typescript"", ""web-accessibility"", ""web-components"", ""web-components-schemas"", ""web-standards""]",9665
webiny/webiny-js,typescript,https://github.com/webiny/webiny-js.git,4109731,2018-01-09,"[""ai-assisted-development"", ""aws"", ""aws-lambda"", ""cms"", ""graphql"", ""headless-cms"", ""lambda"", ""lambda-functions"", ""mcp"", ""multi-tenant"", ""nextjs"", ""nodejs"", ""open-source"", ""react"", ""serverless"", ""serverless-architectures"", ""typescript"", ""white-label""]",8004
ardatan/graphql-tools,typescript,https://github.com/ardatan/graphql-tools.git,4109732,2016-03-22,"[""graphql"", ""graphql-api"", ""graphql-js"", ""graphql-schema"", ""javascript"", ""mock"", ""schema-language"", ""schema-stitching"", ""typescript""]",5427
shopify/polaris-react,typescript,https://github.com/shopify/polaris-react.git,4109733,2017-04-20,"[""component-library"", ""design-system"", ""design-systems"", ""design-tokens"", ""figma-plugin"", ""icons"", ""react"", ""shopify-polaris"", ""typescript"", ""vscode-extension""]",6079
yarnpkg/berry,typescript,https://github.com/yarnpkg/berry.git,4109735,2018-09-10,"[""javascript"", ""nodejs"", ""package-manager"", ""yarn""]",8087
webthingsio/gateway,typescript,https://github.com/webthingsio/gateway.git,4109737,2017-03-08,"[""hacktoberfest""]",2638
pavlobu/deskreen,typescript,https://github.com/pavlobu/deskreen.git,4109738,2020-08-08,"[""blueprintjs"", ""darkwire-io"", ""deskreen"", ""easy-to-use"", ""electon-app"", ""electron"", ""electron-react-boilerplate"", ""electronjs"", ""end-to-end-encryption"", ""linuxapp"", ""macosapp"", ""sceen-sharing-to-multiple-devices"", ""second-screen"", ""share-app-window"", ""share-screen"", ""testcafe"", ""typescript"", ""webrtc"", ""wifi"", ""windowsapp""]",20623
anncwb/vue-vben-admin,typescript,https://github.com/anncwb/vue-vben-admin.git,4109739,2020-07-11,[],2642
dendronhq/dendron,typescript,https://github.com/dendronhq/dendron.git,4109744,2020-06-24,"[""dendron"", ""markdown"", ""markdown-editor"", ""pkm"", ""vscode"", ""zettelkasten""]",7264
opstrace/opstrace,typescript,https://github.com/opstrace/opstrace.git,4109748,2020-11-26,[],1152
cpinitiative/usaco-guide,typescript,https://github.com/cpinitiative/usaco-guide.git,4109749,2020-06-02,[],1056
mempool/mempool,typescript,https://github.com/mempool/mempool.git,4109751,2019-07-21,"[""bitcoin"", ""explorer"", ""fees"", ""mempool""]",2784
