repo_name,has_agent_config,language,stars,clone_url,num_contributors,qc_reason,matched_config_file,processed_at,created_at,topics
line/armeria,1,java,5122,https://github.com/line/armeria.git,273,,,2026-07-29T03:04:33.555386+00:00,2015-11-16T04:04:01,"[""gateway"", ""grpc"", ""grpc-client"", ""grpc-server"", ""hacktoberfest"", ""http"", ""http-client"", ""http-server"", ""http2"", ""micro-framework"", ""microservices"", ""netty"", ""rpc"", ""rpc-client"", ""rpc-framework"", ""rpc-library"", ""rpc-server"", ""thrift"", ""thrift-client"", ""thrift-server""]"
line/centraldogma,1,java,663,https://github.com/line/centraldogma.git,47,,,2026-07-29T03:04:33.555386+00:00,2017-08-29T07:23:31,"[""config"", ""config-server"", ""configuration"", ""configuration-management"", ""configuration-server"", ""git"", ""repository"", ""service-configuration"", ""vcs"", ""version-control"", ""zookeeper""]"
linkedin/ambry,1,java,1786,https://github.com/linkedin/ambry.git,68,,,2026-07-29T03:04:33.555386+00:00,2013-10-25T08:04:54,[]
linkedin/datahub,1,java,4687,https://github.com/linkedin/datahub.git,165,,,2026-07-29T03:04:33.555386+00:00,2015-11-18T05:47:40,[]
ls1intum/artemis,1,java,785,https://github.com/ls1intum/artemis.git,299,,,2026-07-29T03:04:33.555386+00:00,2016-09-29T11:46:05,"[""apollon"", ""artificial-intelligence"", ""assessment"", ""autograding"", ""automatic-feedback"", ""computer-science"", ""education"", ""education-technology"", ""exam-mode"", ""exercises"", ""feedback"", ""gen-ai"", ""interactive-learning"", ""learning"", ""modeling-exercises"", ""programming-exercises"", ""research"", ""software-engineering"", ""text-exercises"", ""university""]"
lucky-aeon/AgentX,1,java,776,https://github.com/lucky-aeon/AgentX.git,5,,,2026-07-29T03:04:33.555386+00:00,2025-03-19T02:09:05,[]
matevip/matecloud,1,java,1517,https://github.com/matevip/matecloud.git,6,,,2026-07-29T03:04:33.555386+00:00,2019-10-30T03:25:43,"[""alibabacloud"", ""cloudspring"", ""jetcache"", ""microservice"", ""microservices-architecture"", ""nacos"", ""nacos-spring-cloud"", ""rbac"", ""rocketmq"", ""saas"", ""spring-boot"", ""spring-cloud"", ""spring-cloud-alibaba"", ""spring-security-oauth2"", ""springboot-admin"", ""springboot-springcloud"", ""springcloud"", ""springcloudalibaba"", ""tenant"", ""vue3""]"
maxmind/geoip2-java,1,java,860,https://github.com/maxmind/geoip2-java.git,38,,,2026-07-29T03:04:33.555386+00:00,2013-04-01T09:40:11,"[""geoip"", ""geoip2"", ""maxmind"", ""mmdb""]"
membrane/api-gateway,1,java,620,https://github.com/membrane/api-gateway.git,30,,,2026-07-29T03:04:33.555386+00:00,2012-10-22T09:39:24,"[""api"", ""api-gateway"", ""graphql"", ""oauth2"", ""openapi"", ""rest""]"
mfish-qf/mfish-nocode,1,java,724,https://github.com/mfish-qf/mfish-nocode.git,3,,,2026-07-29T03:04:33.555386+00:00,2021-10-24T11:48:15,"[""lowcode"", ""nocode"", ""screen-design"", ""springai"", ""springboot"", ""springcloud""]"
microcks/microcks,1,java,1978,https://github.com/microcks/microcks.git,90,,,2026-07-29T03:04:33.555386+00:00,2015-02-23T03:46:09,"[""api"", ""api-testing"", ""asyncapi"", ""asyncapi-specification"", ""cncf"", ""cncf-project"", ""event-driven"", ""graphql"", ""kubernetes"", ""mock"", ""mock-server"", ""mocking"", ""openapi"", ""openapi-tooling"", ""openapi3"", ""openapi31"", ""postman-collection"", ""swagger"", ""swagger2"", ""testing""]"
micronaut-projects/micronaut-core,1,java,6420,https://github.com/micronaut-projects/micronaut-core.git,402,,,2026-07-29T03:04:33.555386+00:00,2018-03-07T12:05:08,"[""cloudnative"", ""groovy"", ""java"", ""kotlin"", ""microservices"", ""serverless""]"
microsoft/gctoolkit,1,java,1293,https://github.com/microsoft/gctoolkit.git,36,,,2026-07-29T03:04:33.555386+00:00,2021-07-20T10:44:17,"[""gc"", ""heap"", ""java"", ""jvm"", ""memory"", ""memory-management"", ""performance""]"
microsoft/mssql-jdbc,1,java,1129,https://github.com/microsoft/mssql-jdbc.git,96,,,2026-07-29T03:04:33.555386+00:00,2016-08-22T09:58:47,[]
microsoft/playwright-java,1,java,1506,https://github.com/microsoft/playwright-java.git,41,,,2026-07-29T03:04:33.555386+00:00,2020-09-25T05:37:14,"[""java"", ""playwright""]"
microsoft/typespec,1,java,5789,https://github.com/microsoft/typespec.git,175,,,2026-07-29T03:04:33.555386+00:00,2021-06-30T11:29:49,"[""json-schema"", ""openapi3"", ""protobuf"", ""typespec""]"
mixpanel/mixpanel-android,1,java,1045,https://github.com/mixpanel/mixpanel-android.git,53,,,2026-07-29T03:04:33.555386+00:00,2010-08-05T04:51:12,"[""analytics"", ""analytics-tracking"", ""android"", ""mixpanel"", ""mixpanel-sdk"", ""sdk"", ""tracking""]"
mock-server/mockserver,1,java,4873,https://github.com/mock-server/mockserver.git,104,,,2026-07-29T03:04:33.555386+00:00,2013-02-26T06:09:52,"[""grunt-plugin"", ""homebrew"", ""java-client"", ""javascript-client"", ""mock-server"", ""node-client"", ""node-module"", ""proxy"", ""ruby-client""]"
mock-server/mockserver-monorepo,1,java,4915,https://github.com/mock-server/mockserver-monorepo.git,106,,,2026-07-29T03:04:33.555386+00:00,2013-02-26T06:09:52,"[""ai"", ""chaos-engineering"", ""grunt-plugin"", ""homebrew"", ""java-client"", ""javascript-client"", ""llm"", ""mcp"", ""mock-server"", ""node-client"", ""node-module"", ""proxy"", ""python"", ""ruby-client"", ""testing""]"
mongodb/mongo-java-driver,1,java,2660,https://github.com/mongodb/mongo-java-driver.git,186,,,2026-07-29T03:04:33.555386+00:00,2009-01-15T03:16:29,"[""database"", ""java"", ""java-library"", ""jvm"", ""kotlin"", ""kotlin-coroutines"", ""kotlin-library"", ""mongodb"", ""scala""]"
morphiaorg/morphia,1,java,1677,https://github.com/morphiaorg/morphia.git,67,,,2026-07-29T03:04:33.555386+00:00,2013-04-25T05:41:02,"[""java"", ""kotlin"", ""mongodb"", ""odm""]"
mrtjp/projectred,1,java,508,https://github.com/mrtjp/projectred.git,52,,,2026-07-29T03:04:33.555386+00:00,2013-07-06T06:59:40,"[""forge"", ""minecraft"", ""minecraft-forge"", ""minecraft-mod""]"
msgpack/msgpack-java,1,java,1471,https://github.com/msgpack/msgpack-java.git,46,,,2026-07-29T03:04:33.555386+00:00,2011-06-29T08:45:39,[]
mvel/mvel,1,java,1202,https://github.com/mvel/mvel.git,37,,,2026-07-29T03:04:33.555386+00:00,2011-05-17T05:59:38,[]
nageoffer/ragent,1,java,3065,https://github.com/nageoffer/ragent.git,5,,,2026-07-29T03:04:33.555386+00:00,2025-11-20T07:22:53,"[""agent"", ""agentic-rag"", ""ai"", ""llm"", ""mcp"", ""rag"", ""springai""]"
naver/fixture-monkey,1,java,696,https://github.com/naver/fixture-monkey.git,66,,,2026-07-29T03:04:33.555386+00:00,2021-08-19T08:54:37,"[""java"", ""kotlin"", ""random-populated-object"", ""test""]"
neamar/kiss,1,java,3450,https://github.com/neamar/kiss.git,268,,,2026-07-29T03:04:33.555386+00:00,2012-10-02T04:03:43,[]
netflix/hollow,1,java,1363,https://github.com/netflix/hollow.git,62,,,2026-07-29T03:04:33.555386+00:00,2016-12-02T06:56:43,[]
netflix/mantis,1,java,1463,https://github.com/netflix/mantis.git,44,,,2026-07-29T03:04:33.555386+00:00,2019-06-06T11:44:48,[]
nextalone/nnngram,1,java,517,https://github.com/nextalone/nnngram.git,38,,,2026-07-29T03:04:33.555386+00:00,2022-05-05T02:03:17,[]
nextcloud/notes-android,1,java,1084,https://github.com/nextcloud/notes-android.git,66,,,2026-07-29T03:04:33.555386+00:00,2015-10-01T03:53:21,"[""android"", ""android-client"", ""java"", ""nextcloud"", ""nextcloud-notes"", ""notebook"", ""notes"", ""screenshot"", ""widget""]"
nitrite/nitrite-java,1,java,908,https://github.com/nitrite/nitrite-java.git,20,,,2026-07-29T03:04:33.555386+00:00,2017-04-19T06:26:54,"[""android"", ""database"", ""documentdb"", ""embedded-database"", ""mobile-database"", ""nosql"", ""object-database"", ""object-storage""]"
nroduit/weasis,1,java,1285,https://github.com/nroduit/weasis.git,19,,,2026-07-29T03:04:33.555386+00:00,2012-02-19T08:18:11,"[""dicom"", ""dicom-image"", ""dicom-image-viewer"", ""dicom-images"", ""dicom-pr"", ""dicom-rt"", ""dicom-seg"", ""dicom-viewer"", ""dicom-web-viewer"", ""dicomweb"", ""ecg"", ""export-dicom"", ""medical"", ""medical-imaging"", ""multiplanar-reconstruction"", ""viewer"", ""volume-rendering"", ""weasis""]"
objectbox/objectbox-java,1,java,4614,https://github.com/objectbox/objectbox-java.git,8,,,2026-07-29T03:04:33.555386+00:00,2017-01-24T10:29:48,"[""android"", ""database"", ""edge"", ""embedded"", ""java"", ""kotlin"", ""mobile"", ""nosql"", ""sqlite"", ""sustainable"", ""sync"", ""vector""]"
open-telemetry/opentelemetry-java-instrumentation,1,java,2572,https://github.com/open-telemetry/opentelemetry-java-instrumentation.git,364,,,2026-07-29T03:04:33.555386+00:00,2019-09-25T08:19:14,[]
openapitools/openapi-diff,1,java,1088,https://github.com/openapitools/openapi-diff.git,62,,,2026-07-29T03:04:33.555386+00:00,2017-12-12T12:39:30,"[""api"", ""diff"", ""openapi"", ""openapi-diff"", ""openapi-specification"", ""openapi3"", ""swagger""]"
opendatadiscovery/odd-platform,1,java,1412,https://github.com/opendatadiscovery/odd-platform.git,38,,,2026-07-29T03:04:33.555386+00:00,2021-07-07T08:56:26,"[""alerting"", ""bigdata"", ""data-catalog"", ""data-discovery"", ""data-engineering"", ""data-exploration"", ""data-governance"", ""data-lineage"", ""data-observability"", ""data-pipelines"", ""data-platform"", ""data-profiling"", ""data-quality"", ""data-science"", ""datacatalog"", ""lineage"", ""metadata"", ""metadata-management"", ""observability"", ""oss""]"
opendataloader-project/opendataloader-pdf,1,java,26658,https://github.com/opendataloader-project/opendataloader-pdf.git,26,,,2026-07-29T03:04:33.555386+00:00,2025-05-13T05:48:02,"[""a11y"", ""accessibility"", ""ai"", ""bounding-box"", ""document-parsing"", ""eaa"", ""html"", ""json"", ""markdown"", ""ocr"", ""ocr-recognition"", ""pdf"", ""pdf-accessibility"", ""pdf-converter"", ""pdf-extraction"", ""pdf-parser"", ""pdf-ua"", ""rag"", ""tables"", ""tagged-pdf""]"
openems/openems,1,java,1446,https://github.com/openems/openems.git,102,,,2026-07-29T03:04:33.555386+00:00,2016-10-16T02:57:33,"[""climatechange"", ""electric-vehicle-charging-station"", ""energy-management"", ""energy-storage"", ""hacktoberfest"", ""heatpump"", ""photovoltaics"", ""time-of-use-tariff""]"
openhft/chronicle-wire,1,java,597,https://github.com/openhft/chronicle-wire.git,43,,,2026-07-29T03:04:33.555386+00:00,2015-01-15T02:47:29,"[""binary"", ""csv"", ""java"", ""json"", ""serialization"", ""yaml""]"
openhft/zero-allocation-hashing,1,java,843,https://github.com/openhft/zero-allocation-hashing.git,22,,,2026-07-29T03:04:33.555386+00:00,2014-10-31T04:28:52,"[""cityhash"", ""farmhash"", ""hash-functions"", ""hashing"", ""high-performance"", ""java"", ""murmurhash3"", ""openhft"", ""xxhash""]"
opennms/opennms,1,java,1165,https://github.com/opennms/opennms.git,144,,,2026-07-29T03:04:33.555386+00:00,2013-04-11T06:22:33,"[""alerting"", ""enterprise-grade"", ""horizon"", ""java"", ""meridian"", ""metrics"", ""monitoring"", ""network-monitoring"", ""network-monitoring-tool"", ""opennms""]"
openrefine/openrefine,1,java,11891,https://github.com/openrefine/openrefine.git,365,,,2026-07-29T03:04:33.555386+00:00,2012-10-15T02:22:48,"[""data-analysis"", ""data-science"", ""data-wrangling"", ""datacleaning"", ""datacleansing"", ""datajournalism"", ""datamining"", ""java"", ""journalism"", ""opendata"", ""reconciliation"", ""wikidata""]"
openrewrite/rewrite,1,java,3586,https://github.com/openrewrite/rewrite.git,259,,,2026-07-29T03:04:33.555386+00:00,2020-05-12T08:16:14,"[""abstract-syntax-tree"", ""ast"", ""code-search"", ""java"", ""refactoring"", ""refactoring-tools""]"
opentripplanner/opentripplanner,1,java,2685,https://github.com/opentripplanner/opentripplanner.git,199,,,2026-07-29T03:04:33.555386+00:00,2011-07-18T04:15:38,[]
operator-framework/java-operator-sdk,1,java,933,https://github.com/operator-framework/java-operator-sdk.git,86,,,2026-07-29T03:04:33.555386+00:00,2019-05-25T05:11:25,"[""hacktoberfest"", ""java"", ""java-library"", ""kubernetes-operator""]"
oraxen/oraxen,1,java,722,https://github.com/oraxen/oraxen.git,61,,,2026-07-29T03:04:33.555386+00:00,2019-08-20T07:36:00,"[""java"", ""minecraft"", ""minecraft-plugin"", ""spigot"", ""spigot-plugin""]"
osbi/saiku,1,java,1303,https://github.com/osbi/saiku.git,46,,,2026-07-29T03:04:33.555386+00:00,2011-10-05T08:15:06,[]
osudroid/osu-droid,1,java,695,https://github.com/osudroid/osu-droid.git,15,,,2026-07-29T03:04:33.555386+00:00,2020-03-21T08:39:39,"[""andengine"", ""android"", ""droid"", ""java"", ""mobile-app"", ""mobile-development"", ""mobilegame"", ""osu"", ""osu-droid"", ""osudroid"", ""osuforandroid"", ""osugame"", ""rhythm"", ""rhythm-game""]"
owasp/wrongsecrets,1,java,1446,https://github.com/owasp/wrongsecrets.git,42,,,2026-07-29T03:04:33.555386+00:00,2020-08-19T05:59:51,"[""aws"", ""azure"", ""ctf"", ""devsecops"", ""docker"", ""gcp"", ""hashicorp-vault"", ""java"", ""keepass"", ""kubernetes"", ""owasp"", ""secrets"", ""secrets-management"", ""security"", ""terraform-aws"", ""terraform-azure"", ""terraform-gcp"", ""vault"", ""vulnerable-web-app""]"
pengrad/java-telegram-bot-api,1,java,1961,https://github.com/pengrad/java-telegram-bot-api.git,21,,,2026-07-29T03:04:33.555386+00:00,2015-08-04T11:58:56,"[""bot"", ""telegram"", ""telegram-api"", ""telegram-bot"", ""telegram-bot-api""]"
pinpoint-apm/pinpoint,1,java,13838,https://github.com/pinpoint-apm/pinpoint.git,123,,,2026-07-29T03:04:33.555386+00:00,2014-10-20T09:27:22,"[""agent"", ""apm"", ""distributed-tracing"", ""monitoring"", ""performance"", ""tracing""]"
plantuml/plantuml,1,java,13160,https://github.com/plantuml/plantuml.git,119,,,2026-07-29T03:04:33.555386+00:00,2010-11-04T03:55:50,"[""diagram"", ""diagram-as-code"", ""diagrams"", ""diagrams-as-code"", ""java"", ""plantuml"", ""uml"", ""uml-diagram""]"
plutext/docx4j,1,java,2369,https://github.com/plutext/docx4j.git,41,,,2026-07-29T03:04:33.555386+00:00,2012-05-11T10:13:30,[]
pnoker/iot-dc3,1,java,646,https://github.com/pnoker/iot-dc3.git,17,,,2026-07-29T03:04:33.555386+00:00,2018-08-28T01:01:37,"[""cloud-native"", ""data-collection"", ""device-management"", ""distributed-systems"", ""docker"", ""edge-computing"", ""grpc"", ""iiot"", ""iot"", ""java"", ""modbus"", ""mqtt"", ""plc"", ""robotics"", ""siemens"", ""spring-ai"", ""spring-cloud""]"
portfolio-performance/portfolio,1,java,3957,https://github.com/portfolio-performance/portfolio.git,228,,,2026-07-29T03:04:33.555386+00:00,2012-03-24T09:43:08,"[""eclipse"", ""financial"", ""investment-portfolio"", ""java"", ""portfolio"", ""portfolio-performance"", ""stocks""]"
power721/alist-tvbox,1,java,3042,https://github.com/power721/alist-tvbox.git,7,,,2026-07-29T03:04:33.555386+00:00,2022-11-06T07:36:51,[]
prestodb/presto,1,java,16713,https://github.com/prestodb/presto.git,312,,,2026-07-29T03:04:33.555386+00:00,2012-08-09T01:03:37,"[""big-data"", ""data"", ""hadoop"", ""hive"", ""java"", ""lakehouse"", ""presto"", ""query"", ""sql""]"
prestosql/presto,1,java,1575,https://github.com/prestosql/presto.git,439,,,2026-07-29T03:04:33.555386+00:00,2019-01-19T06:38:14,[]
primefaces/primefaces,1,java,1912,https://github.com/primefaces/primefaces.git,242,,,2026-07-29T03:04:33.555386+00:00,2015-04-11T09:48:53,[]
prometheus/client_java,1,java,2279,https://github.com/prometheus/client_java.git,178,,,2026-07-29T03:04:33.555386+00:00,2013-02-03T10:55:49,"[""instrumentation"", ""java"", ""metrics"", ""prometheus""]"
qiniu/android-sdk,1,java,629,https://github.com/qiniu/android-sdk.git,27,,,2026-07-29T03:04:33.555386+00:00,2012-08-06T01:34:03,[]
qlangtech/tis,1,java,634,https://github.com/qlangtech/tis.git,3,,,2026-07-29T03:04:33.555386+00:00,2019-01-23T01:44:33,"[""cdc"", ""chunjun"", ""dataops"", ""datax"", ""etl"", ""flink"", ""flink-streaming"", ""java""]"
quarkusio/quarkus,1,java,15758,https://github.com/quarkusio/quarkus.git,376,,,2026-07-29T03:04:33.555386+00:00,2018-07-06T12:44:20,"[""cloud-native"", ""hacktoberfest"", ""java"", ""kubernetes"", ""reactive""]"
rabbitmq/rabbitmq-java-client,1,java,1311,https://github.com/rabbitmq/rabbitmq-java-client.git,63,,,2026-07-29T03:04:33.555386+00:00,2010-09-20T10:43:18,"[""java"", ""rabbitmq""]"
randoop/randoop,1,java,594,https://github.com/randoop/randoop.git,30,,,2026-07-29T03:04:33.555386+00:00,2015-05-01T08:42:29,"[""java"", ""test"", ""test-automation"", ""test-automation-java"", ""testing"", ""testing-tools""]"
red5/red5-server,1,java,3396,https://github.com/red5/red5-server.git,13,,,2026-07-29T03:04:33.555386+00:00,2013-11-19T05:04:10,"[""aac"", ""eclipse"", ""flash"", ""flv"", ""java"", ""live-streaming"", ""mp4"", ""red5"", ""red5-server"", ""red5pro"", ""streaming"", ""vod""]"
redis/jedis,1,java,12345,https://github.com/redis/jedis.git,229,,,2026-07-29T03:04:33.555386+00:00,2010-06-11T01:04:43,"[""java"", ""jedis"", ""redis"", ""redis-client"", ""redis-cluster""]"
redis/lettuce,1,java,5762,https://github.com/redis/lettuce.git,160,,,2026-07-29T03:04:33.555386+00:00,2014-05-10T01:08:46,"[""asynchronous"", ""aws-elasticache"", ""azure-redis-cache"", ""java"", ""reactive"", ""redis"", ""redis-client"", ""redis-cluster"", ""redis-sentinel""]"
refactorfirst/RefactorFirst,1,java,535,https://github.com/refactorfirst/RefactorFirst.git,15,,,2026-07-29T03:04:33.555386+00:00,2020-10-01T01:48:21,"[""cycle-analysis"", ""cycle-detection"", ""java"", ""maven"", ""maven-plugin"", ""refactoring"", ""refactoring-tools"", ""report"", ""static-analysis""]"
researchxxl/syncthing-android,1,java,2318,https://github.com/researchxxl/syncthing-android.git,111,,,2026-07-29T03:04:33.555386+00:00,2025-10-29T03:00:19,"[""file-synchronization""]"
rest-assured/rest-assured,1,java,7109,https://github.com/rest-assured/rest-assured.git,157,,,2026-07-29T03:04:33.555386+00:00,2010-10-21T08:35:43,"[""groovy"", ""http"", ""java"", ""json"", ""kotlin"", ""rest"", ""rest-api"", ""test"", ""test-automation"", ""xml""]"
returntocorp/semgrep,1,java,5023,https://github.com/returntocorp/semgrep.git,50,,,2026-07-29T03:04:33.555386+00:00,2019-12-13T09:29:54,[]
rsksmart/rskj,1,java,691,https://github.com/rsksmart/rskj.git,69,,,2026-07-29T03:04:33.555386+00:00,2017-05-16T02:47:56,[]
rstudio/rstudio,1,java,5033,https://github.com/rstudio/rstudio.git,174,,,2026-07-29T03:04:33.555386+00:00,2010-12-07T07:10:25,[]
rubenlagus/telegrambots,1,java,5453,https://github.com/rubenlagus/telegrambots.git,107,,,2026-07-29T03:04:33.555386+00:00,2016-01-14T12:13:07,"[""java"", ""java-library"", ""jitpack"", ""maven"", ""polling"", ""spring-boot"", ""telegram"", ""telegram-bot"", ""telegram-bots-api"", ""webhook""]"
sakaiproject/sakai,1,java,1219,https://github.com/sakaiproject/sakai.git,233,,,2026-07-29T03:04:33.555386+00:00,2014-12-29T11:14:17,"[""education"", ""hacktoberfest"", ""java"", ""lms"", ""sakai"", ""sakai-cle"", ""tomcat"", ""vle""]"
schemacrawler/schemacrawler,1,java,1773,https://github.com/schemacrawler/schemacrawler.git,3,,,2026-07-29T03:04:33.555386+00:00,2015-07-18T03:54:56,"[""database"", ""database-diagrams"", ""database-document"", ""database-documentation"", ""database-schema"", ""documentation"", ""driver"", ""e-r-diagram"", ""entity-relationship-diagram"", ""er-diagram"", ""java"", ""jdbc"", ""metadata-extraction"", ""reverse-engineering"", ""schema"", ""schemacrawler"", ""schemaspy""]"
seed4j/seed4j,1,java,612,https://github.com/seed4j/seed4j.git,92,,,2026-07-29T03:04:33.555386+00:00,2021-07-23T08:11:19,"[""generator"", ""hacktoberfest"", ""hexagonal-architecture"", ""java"", ""spring-boot"", ""typescript"", ""vuejs""]"
selenide/selenide,1,java,1908,https://github.com/selenide/selenide.git,120,,,2026-07-29T03:04:33.555386+00:00,2012-02-07T11:44:33,[]
sirixdb/sirix,1,java,1192,https://github.com/sirixdb/sirix.git,59,,,2026-07-29T03:04:33.555386+00:00,2012-06-09T02:22:14,"[""comparison"", ""coroutines"", ""diff"", ""diff-algorithm"", ""diffing"", ""hacktoberfest"", ""hashing"", ""java"", ""json"", ""jsoniq"", ""keycloak"", ""kotlin"", ""snapshot"", ""ssd"", ""storage"", ""temporal-data"", ""versioning"", ""vertx"", ""xml"", ""xquery""]"
skadistats/clarity,1,java,750,https://github.com/skadistats/clarity.git,13,,,2026-07-29T03:04:33.555386+00:00,2013-12-25T09:27:19,[]
slackapi/java-slack-sdk,1,java,601,https://github.com/slackapi/java-slack-sdk.git,96,,,2026-07-29T03:04:33.555386+00:00,2016-07-02T12:29:59,"[""bolt"", ""chatbot"", ""java"", ""jvm-languages"", ""kotlin"", ""slack"", ""slack-api"", ""slack-app"", ""slack-bot"", ""socket-mode"", ""websocket"", ""websocket-client"", ""websockets""]"
smithy-lang/smithy,1,java,2296,https://github.com/smithy-lang/smithy.git,133,,,2026-07-29T03:04:33.555386+00:00,2019-03-22T09:38:10,"[""smithy"", ""smithy-models""]"
soaring-xiongkulu/easyaiot,1,java,590,https://github.com/soaring-xiongkulu/easyaiot.git,19,,,2026-07-29T03:04:33.555386+00:00,2025-08-04T02:21:28,[]
sofastack/sofa-ark,1,java,1636,https://github.com/sofastack/sofa-ark.git,62,,,2026-07-29T03:04:33.555386+00:00,2018-03-12T09:07:08,"[""classloader-isolation"", ""sofa-ark"", ""sofa-boot"", ""sofastack""]"
softinstigate/restheart,1,java,880,https://github.com/softinstigate/restheart.git,33,,,2026-07-29T03:04:33.555386+00:00,2014-11-16T06:01:01,"[""ai-agents"", ""data-persistence"", ""database"", ""docker"", ""framework"", ""graphql"", ""java"", ""mcp"", ""mcp-server"", ""microservice"", ""model-context-protocol"", ""mongodb"", ""nosql"", ""rest"", ""rest-api"", ""restheart"", ""webservice"", ""websockets""]"
sonarsource/sonar-java,1,java,1207,https://github.com/sonarsource/sonar-java.git,145,,,2026-07-29T03:04:33.555386+00:00,2012-09-04T03:53:13,"[""analysis"", ""analyzer"", ""java"", ""language-team"", ""quality"", ""sonarcloud"", ""sonarlint"", ""sonarqube"", ""static-analysis"", ""static-analyzer"", ""static-code-analysis""]"
soulfiremc-com/SoulFire,1,java,582,https://github.com/soulfiremc-com/SoulFire.git,20,,,2026-07-29T03:04:33.555386+00:00,2021-07-18T08:51:24,"[""bot"", ""minecraft"", ""minecraft-bot"", ""minecraft-bot-attack"", ""minecraft-botting"", ""stress-testing""]"
spair/imgui-java,1,java,799,https://github.com/spair/imgui-java.git,37,,,2026-07-29T03:04:33.555386+00:00,2019-12-29T09:01:06,"[""binding"", ""dear-imgui"", ""dearimgui"", ""glfw"", ""gui"", ""imgui"", ""imgui-java"", ""java"", ""jni"", ""jvm"", ""lwjgl"", ""lwjgl3"", ""native"", ""opengl"", ""opengl3"", ""port"", ""ui""]"
spiculedata/saiku,1,java,1304,https://github.com/spiculedata/saiku.git,48,,,2026-07-29T03:04:33.555386+00:00,2011-10-05T08:15:06,[]
spinnaker/spinnaker,1,java,9750,https://github.com/spinnaker/spinnaker.git,323,,,2026-07-29T03:04:33.555386+00:00,2014-07-02T07:02:36,"[""continuous-delivery"", ""continuous-deployment"", ""spinnaker""]"
spockframework/spock,1,java,3629,https://github.com/spockframework/spock.git,114,,,2026-07-29T03:04:33.555386+00:00,2010-12-12T07:02:34,"[""bdd-style-testing-framework"", ""groovy"", ""java"", ""spock-framework"", ""testing""]"
spotbugs/spotbugs,1,java,3907,https://github.com/spotbugs/spotbugs.git,202,,,2026-07-29T03:04:33.555386+00:00,2016-11-04T10:18:08,"[""code-analysis"", ""findbugs"", ""hacktoberfest"", ""linter"", ""static-analysis"", ""static-code-analysis""]"
spring-ai-alibaba/DataAgent,1,java,2231,https://github.com/spring-ai-alibaba/DataAgent.git,36,,,2026-07-29T03:04:33.555386+00:00,2025-09-12T09:29:55,[]
spring-ai-alibaba/Lynxe,1,java,1054,https://github.com/spring-ai-alibaba/Lynxe.git,13,,,2026-07-29T03:04:33.555386+00:00,2025-09-12T09:28:02,[]
spring-ai-community/spring-ai-agent-utils,1,java,510,https://github.com/spring-ai-community/spring-ai-agent-utils.git,4,,,2026-07-29T03:04:33.555386+00:00,2026-01-08T02:30:36,"[""agentic-patterns"", ""ai-agents"", ""ai-context-management"", ""ai-tools"", ""spring-ai""]"
spring-projects/spring-ai,1,java,9061,https://github.com/spring-projects/spring-ai.git,409,,,2026-07-29T03:04:33.555386+00:00,2023-06-27T06:57:29,"[""artificial-intelligence"", ""java"", ""spring-ai""]"
spring-projects/spring-amqp,1,java,856,https://github.com/spring-projects/spring-amqp.git,133,,,2026-07-29T03:04:33.555386+00:00,2010-11-17T03:50:16,[]
spring-projects/spring-integration,1,java,1628,https://github.com/spring-projects/spring-integration.git,264,,,2026-07-29T03:04:33.555386+00:00,2011-07-22T09:47:27,"[""eip"", ""java"", ""microservices"", ""spring""]"
spring-projects/spring-tools,1,java,971,https://github.com/spring-projects/spring-tools.git,31,,,2026-07-29T03:04:33.555386+00:00,2016-08-16T03:04:50,"[""eclipse"", ""spring"", ""spring-boot"", ""sts4"", ""theia"", ""visual-studio-code"", ""vscode-extension""]"
spring-projects/sts4,1,java,890,https://github.com/spring-projects/sts4.git,24,,,2026-07-29T03:04:33.555386+00:00,2016-08-16T03:04:50,"[""eclipse"", ""spring"", ""spring-boot"", ""sts4"", ""theia"", ""visual-studio-code"", ""vscode-extension""]"
stefan-niedermann/nextcloud-notes,1,java,754,https://github.com/stefan-niedermann/nextcloud-notes.git,49,,,2026-07-29T03:04:33.555386+00:00,2015-10-01T03:53:21,[]
strimzi/strimzi-kafka-operator,1,java,5866,https://github.com/strimzi/strimzi-kafka-operator.git,315,,,2026-07-29T03:04:33.555386+00:00,2016-05-06T08:52:33,"[""data-stream"", ""data-streaming"", ""data-streams"", ""hacktoberfest"", ""kafka"", ""kafka-connect"", ""kafka-streams"", ""kubernetes"", ""kubernetes-controller"", ""kubernetes-operator"", ""messaging"", ""openshift""]"
stripe/stripe-java,1,java,983,https://github.com/stripe/stripe-java.git,149,,,2026-07-29T03:04:33.555386+00:00,2011-08-09T12:06:31,"[""java"", ""stripe"", ""stripe-sdk""]"
summersec/shiroattack2,1,java,2537,https://github.com/summersec/shiroattack2.git,4,,,2026-07-29T03:04:33.555386+00:00,2021-06-13T03:44:13,"[""shiro"", ""shiro-security"", ""shiro550"", ""shiroexp""]"
ta-lib/ta-lib,1,java,1627,https://github.com/ta-lib/ta-lib.git,21,,,2026-07-29T03:04:33.555386+00:00,2016-08-20T06:28:16,"[""financial"", ""series-analysis"", ""ta-lib"", ""technical-analysis""]"
tartaricacid/touhoulittlemaid,1,java,798,https://github.com/tartaricacid/touhoulittlemaid.git,31,,,2026-07-29T03:04:33.555386+00:00,2019-06-30T10:31:31,"[""forge"", ""java"", ""maid"", ""minecraft""]"
