repo_name,has_agent_config,language,stars,clone_url,num_contributors,qc_reason,matched_config_file,processed_at,created_at,topics
iodide-project/pyodide,1,python,0,https://github.com/iodide-project/pyodide.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
jannikmi/timezonefinder,1,python,0,https://github.com/jannikmi/timezonefinder.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
jellyfin/jellyfin-mpv-shim,1,python,0,https://github.com/jellyfin/jellyfin-mpv-shim.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
jjjake/internetarchive,1,python,0,https://github.com/jjjake/internetarchive.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
jkwill87/mnamer,1,python,0,https://github.com/jkwill87/mnamer.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
kayak/pypika,1,python,0,https://github.com/kayak/pypika.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
kdeldycke/meta-package-manager,1,python,0,https://github.com/kdeldycke/meta-package-manager.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
kengz/slm-lab,1,python,0,https://github.com/kengz/slm-lab.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
kennbroorg/iky,1,python,0,https://github.com/kennbroorg/iky.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
kennethreitz/pytheory,1,python,0,https://github.com/kennethreitz/pytheory.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
kevoreilly/capev2,1,python,0,https://github.com/kevoreilly/capev2.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
koordinates/kart,1,python,0,https://github.com/koordinates/kart.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
kornia/kornia,1,python,0,https://github.com/kornia/kornia.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
kovidgoyal/kitty,1,python,0,https://github.com/kovidgoyal/kitty.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
kubeflow/pipelines,1,python,0,https://github.com/kubeflow/pipelines.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
kubeflow/training-operator,1,python,0,https://github.com/kubeflow/training-operator.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
ledfx/ledfx,1,python,0,https://github.com/ledfx/ledfx.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
librephotos/librephotos,1,python,0,https://github.com/librephotos/librephotos.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
lihuacai168/anotherfasterrunner,1,python,0,https://github.com/lihuacai168/anotherfasterrunner.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
linkml/linkml,1,python,0,https://github.com/linkml/linkml.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
ludwig-ai/ludwig,1,python,0,https://github.com/ludwig-ai/ludwig.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
lumiwealth/lumibot,1,python,0,https://github.com/lumiwealth/lumibot.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
lyft/cartography,1,python,0,https://github.com/lyft/cartography.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
macbre/sql-metadata,1,python,0,https://github.com/macbre/sql-metadata.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
maiot-io/zenml,1,python,0,https://github.com/maiot-io/zenml.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
makepath/xarray-spatial,1,python,0,https://github.com/makepath/xarray-spatial.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mampfes/hacs_waste_collection_schedule,1,python,0,https://github.com/mampfes/hacs_waste_collection_schedule.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
man-group/notebooker,1,python,0,https://github.com/man-group/notebooker.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mandarons/icloud-drive-docker,1,python,0,https://github.com/mandarons/icloud-drive-docker.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
martin-majlis/wikipedia-api,1,python,0,https://github.com/martin-majlis/wikipedia-api.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
martinet101/wingetui,1,python,0,https://github.com/martinet101/wingetui.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
megalinter/megalinter,1,python,0,https://github.com/megalinter/megalinter.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
meltano/meltano,1,python,0,https://github.com/meltano/meltano.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
michaelchu/optopsy,1,python,0,https://github.com/michaelchu/optopsy.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
microsoft/debugpy,1,python,0,https://github.com/microsoft/debugpy.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
microsoft/deepspeed,1,python,0,https://github.com/microsoft/deepspeed.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
microsoft/msticpy,1,python,0,https://github.com/microsoft/msticpy.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
microsoft/olive,1,python,0,https://github.com/microsoft/olive.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
microsoft/playwright-python,1,python,0,https://github.com/microsoft/playwright-python.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
microsoft/presidio,1,python,0,https://github.com/microsoft/presidio.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
microsoft/pyright,1,python,0,https://github.com/microsoft/pyright.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mindwerks/worldengine,1,python,0,https://github.com/mindwerks/worldengine.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mirumee/ariadne,1,python,0,https://github.com/mirumee/ariadne.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mirumee/saleor,1,python,0,https://github.com/mirumee/saleor.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mlco2/codecarbon,1,python,0,https://github.com/mlco2/codecarbon.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mlflow/mlflow,1,python,0,https://github.com/mlflow/mlflow.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mlrun/mlrun,1,python,0,https://github.com/mlrun/mlrun.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mongodb/mongo-python-driver,1,python,0,https://github.com/mongodb/mongo-python-driver.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
