repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/import-properties.ts,<anonymous>_318,before_all,319,321,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/import-properties.ts#L319-L321,human_pre2022,human,,"beforeAll(() => {
      sourceOptions = { table: purchasesTableName };
    })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/import-properties.ts,<anonymous>_865,before_all,866,868,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/import-properties.ts#L866-L868,human_pre2022,human,,"beforeAll(() => {
      sourceOptions = { table: usersTableName };
    })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts,<anonymous>_70,before_all,71,75,5,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts#L71-L75,human_pre2022,human,,"beforeAll(async () => {
    const env = await helper.prepareForAPITest();
    actionhero = env.actionhero;
    plugin.mountModels();
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts,<anonymous>_76,before_all,77,79,3,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts#L77-L79,human_pre2022,human,,"beforeAll(async () => {
    ({ client } = await beforeData());
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts,<anonymous>_80,before_all,81,93,12,,0,per_class,1,1,0,0,0,1,0.08333333333333333,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts#L81-L93,human_pre2022,human,,"beforeAll(async () => {
    jest.setTimeout(helper.mediumTime);
    // all of these are in in the test plugin
    await helper.factories.properties();

    profile = await helper.factories.profile();
    await profile.addOrUpdateProperties({
      userId: [1],
      email: [""ejervois0@example.com""],
      lastName: null,
    });
    expect(profile.guid).toBeTruthy();
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts,<anonymous>_94,after_all,95,97,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts#L95-L97,human_pre2022,human,,"afterAll(async () => {
    await afterData();
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts,<anonymous>_98,after_all,99,101,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts#L99-L101,human_pre2022,human,,"afterAll(async () => {
    await helper.shutdown(actionhero);
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts,<anonymous>_103,before_all,104,106,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts#L104-L106,human_pre2022,human,,"beforeAll(() => {
      sourceOptions = { table: usersTableName };
    })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts,<anonymous>_207,before_all,208,210,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts#L208-L210,human_pre2022,human,,"beforeAll(() => {
      sourceOptions = { table: purchasesTableName };
    })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts,<anonymous>_288,before_all,289,291,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts#L289-L291,human_pre2022,human,,"beforeAll(() => {
      sourceOptions = { table: purchasesTableName };
    })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts,<anonymous>_791,before_all,792,794,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/import-property.ts#L792-L794,human_pre2022,human,,"beforeAll(() => {
      sourceOptions = { table: usersTableName };
    })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/profile-property-rule-options.ts,<anonymous>_34,before_all,35,37,3,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/profile-property-rule-options.ts#L35-L37,human_pre2022,human,,"beforeAll(async () => {
    ({ client } = await beforeData());
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/profile-property-rule-options.ts,<anonymous>_38,after_all,39,41,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/profile-property-rule-options.ts#L39-L41,human_pre2022,human,,"afterAll(async () => {
    await afterData();
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/profiles.ts,<anonymous>_61,before_all,62,65,4,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/profiles.ts#L62-L65,human_pre2022,human,,"beforeAll(async () => {
    const env = await helper.prepareForAPITest();
    actionhero = env.actionhero;
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/profiles.ts,<anonymous>_66,before_all,67,69,3,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/profiles.ts#L67-L69,human_pre2022,human,,"beforeAll(async () => {
    ({ client } = await beforeData());
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/profiles.ts,<anonymous>_70,after_all,71,73,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/profiles.ts#L71-L73,human_pre2022,human,,"afterAll(async () => {
    await afterData();
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/profiles.ts,<anonymous>_74,after_all,75,77,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/profiles.ts#L75-L77,human_pre2022,human,,"afterAll(async () => {
    await helper.shutdown(actionhero);
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/profiles.ts,<anonymous>_78,before_all,79,102,21,,0,per_class,1,1,0,0,0,2,0.09523809523809523,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/profiles.ts#L79-L102,human_pre2022,human,,"beforeAll(async () => {
    // make the userId and email and other properties
    await helper.factories.properties();

    // setup the world
    const app = await helper.factories.app({
      name: ""App"",
      type: ""postgres"",
      options: appOptions,
    });

    source = await helper.factories.source(app, {
      name: ""Importer"",
      type: ""postgres-table-import"",
    });
    sourceMapping = { id: ""userId"" };
    await source.setOptions({ table: usersTableName });
    await source.setMapping(sourceMapping);
    await source.update({ state: ""ready"" });

    const options = { column: ""stamp"" };
    schedule = await helper.factories.schedule(source, { options });
    run = await helper.factories.run(schedule, { state: ""running"" });
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/schedule-options.ts,<anonymous>_31,before_all,32,34,3,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/schedule-options.ts#L32-L34,human_pre2022,human,,"beforeAll(async () => {
    ({ client } = await beforeData());
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/schedule-options.ts,<anonymous>_35,after_all,36,38,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/schedule-options.ts#L36-L38,human_pre2022,human,,"afterAll(async () => {
    await afterData();
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/source-filters.ts,<anonymous>_30,before_all,31,33,3,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/source-filters.ts#L31-L33,human_pre2022,human,,"beforeAll(async () => {
    ({ client } = await beforeData());
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/source-filters.ts,<anonymous>_34,after_all,35,37,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/source-filters.ts#L35-L37,human_pre2022,human,,"afterAll(async () => {
    await afterData();
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/source-options.ts,<anonymous>_24,before_all,25,27,3,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/source-options.ts#L25-L27,human_pre2022,human,,"beforeAll(async () => {
    ({ client } = await beforeData());
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/source-options.ts,<anonymous>_28,after_all,29,31,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/source-options.ts#L29-L31,human_pre2022,human,,"afterAll(async () => {
    await afterData();
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/source-preview.ts,<anonymous>_26,before_all,27,29,3,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/source-preview.ts#L27-L29,human_pre2022,human,,"beforeAll(async () => {
    ({ client } = await beforeData());
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/postgres/__tests__/table-import/source-preview.ts,<anonymous>_30,after_all,31,33,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/postgres/__tests__/table-import/source-preview.ts#L31-L33,human_pre2022,human,,"afterAll(async () => {
    await afterData();
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/sailthru/__tests__/export/export-profile.ts,<anonymous>_64,before_all,65,73,8,,0,per_class,2,2,0,1,0,1,0.125,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/sailthru/__tests__/export/export-profile.ts#L65-L73,human_pre2022,human,,"beforeAll(async () => {
    client = new Sailthru(appOptions);

    // delete it if it's there
    const sid = await findSid();
    if (sid) {
      await client.deleteSid(sid);
    }
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/sailthru/__tests__/export/export-profile.ts,<anonymous>_74,after_all,75,83,9,,0,per_class,3,3,0,0,0,1,0.1111111111111111,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/sailthru/__tests__/export/export-profile.ts#L75-L83,human_pre2022,human,,"afterAll(async () => {
    if (userSid) {
      try {
        await client.deleteSid(userSid);
      } catch (err) {
        // no big deal
      }
    }
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-additive.ts,<anonymous>_86,before_all,87,89,3,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-additive.ts#L87-L89,human_pre2022,human,,"beforeAll(async () => {
    await cleanUp(false);
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-additive.ts,<anonymous>_90,after_all,91,93,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-additive.ts#L91-L93,human_pre2022,human,,"afterAll(async () => {
    await cleanUp(true);
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-additive.ts,<anonymous>_94,before_each,95,97,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-additive.ts#L95-L97,human_pre2022,human,,"beforeEach(async () => {
    jest.setTimeout(helper.mediumTime);
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-custom.ts,<anonymous>_77,before_all,78,80,3,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-custom.ts#L78-L80,human_pre2022,human,,"beforeAll(async () => {
    await cleanUp(false);
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-custom.ts,<anonymous>_81,after_all,82,84,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-custom.ts#L82-L84,human_pre2022,human,,"afterAll(async () => {
    await cleanUp(true);
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-custom.ts,<anonymous>_85,before_each,86,88,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-custom.ts#L86-L88,human_pre2022,human,,"beforeEach(async () => {
    jest.setTimeout(helper.mediumTime);
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-email.ts,<anonymous>_85,before_all,86,88,3,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-email.ts#L86-L88,human_pre2022,human,,"beforeAll(async () => {
    await cleanUp(false);
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-email.ts,<anonymous>_89,after_all,90,92,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-email.ts#L90-L92,human_pre2022,human,,"afterAll(async () => {
    await cleanUp(true);
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-email.ts,<anonymous>_93,before_each,94,96,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-email.ts#L94-L96,human_pre2022,human,,"beforeEach(async () => {
    jest.setTimeout(helper.mediumTime);
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-enrich.ts,<anonymous>_88,before_all,89,91,3,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-enrich.ts#L89-L91,human_pre2022,human,,"beforeAll(async () => {
    await cleanUp(false);
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-enrich.ts,<anonymous>_92,after_all,93,95,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-enrich.ts#L93-L95,human_pre2022,human,,"afterAll(async () => {
    await cleanUp(true);
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-enrich.ts,<anonymous>_96,before_each,97,99,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-enrich.ts#L97-L99,human_pre2022,human,,"beforeEach(async () => {
    jest.setTimeout(helper.mediumTime);
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-lead.ts,<anonymous>_101,before_all,102,105,4,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-lead.ts#L102-L105,human_pre2022,human,,"beforeAll(async () => {
    await cleanUp(false);
    await cleanUpConversion(false);
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-lead.ts,<anonymous>_106,after_all,107,110,4,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-lead.ts#L107-L110,human_pre2022,human,,"afterAll(async () => {
    await cleanUp(true);
    await cleanUpConversion(true);
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-lead.ts,<anonymous>_111,before_each,112,114,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-lead.ts#L112-L114,human_pre2022,human,,"beforeEach(async () => {
    jest.setTimeout(helper.mediumTime);
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-reference.ts,<anonymous>_96,before_all,97,99,3,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-reference.ts#L97-L99,human_pre2022,human,,"beforeAll(async () => {
    await cleanUp(false);
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-reference.ts,<anonymous>_100,after_all,101,103,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-reference.ts#L101-L103,human_pre2022,human,,"afterAll(async () => {
    await cleanUp(true);
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-reference.ts,<anonymous>_104,before_each,105,107,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/salesforce/__tests__/export-objects/export-profiles-reference.ts#L105-L107,human_pre2022,human,,"beforeEach(async () => {
    jest.setTimeout(helper.mediumTime);
  })",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/snowflake/__tests__/query-import/import-property.ts,<anonymous>_62,before_all,63,67,5,,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/snowflake/__tests__/query-import/import-property.ts#L63-L67,human_pre2022,human,,"beforeAll(async () => {
    const env = await helper.prepareForAPITest();
    actionhero = env.actionhero;
    plugin.mountModels();
  }, helper.setupTime)",2020-12-29,0.7611225188227242,1
grouparoo/grouparoo,typescript,fa8fab7d4852c33b65a26d633dda00e4316f0f46,plugins/@grouparoo/snowflake/__tests__/query-import/import-property.ts,<anonymous>_68,after_all,69,71,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/grouparoo/grouparoo/blob/fa8fab7d4852c33b65a26d633dda00e4316f0f46/plugins/@grouparoo/snowflake/__tests__/query-import/import-property.ts#L69-L71,human_pre2022,human,,"afterAll(async () => {
    await helper.shutdown(actionhero);
  })",2020-12-29,0.7611225188227242,1
